T,FRAW,FCOR,ARCLENGTH,MOVING,CADENCENO
2327.5327193000776,0.9873405050974109,0.8198014662801246,1.8301397465671205,0,108576
2327.553151023465,0.9731463387785998,0.8218456804960196,1.9603596919513848,0,108577
2327.573582646619,0.952106166778515,0.8212762410217714,2.1165366241415886,0,108578
2327.594014469767,0.9319803573872802,0.8218558726859725,2.266019180356109,0,108579
2327.614446192456,0.917210485633935,0.82610988494849,2.4080590366461476,0,108580
2327.6348778149113,0.8879133206132477,0.8201231084394502,2.5426181969456922,0,108581
2327.655309637361,0.8702538960854499,0.8252813510964451,2.677889601558605,0,108582
2327.6757412595834,0.8495965751475069,0.8188012573866421,2.7540906352945203,0,108583
2327.696172981574,0.8348735240847824,0.8190594089442336,2.8271665058247213,0,108584
2327.716604803325,0.8126450614271299,0.8191252527672518,2.9357114133967586,0,108585
2327.73703652485,0.787837250495282,0.8231402221655081,3.0671244816017946,0,108586
2327.757468146141,0.7664563760739285,0.8299038734689692,3.1879620523586323,0,108587
2327.7778999671937,0.7300642646214824,0.8231173913204223,3.3142624812865558,0,108588
2327.798331688253,0.6938990688532976,0.8255671517622828,3.465764084695604,0,108589
2327.8187633088455,0.6540192254346162,0.8230743186804657,3.610194038868078,0,108590
2327.8391951294325,0.6118755223411516,0.8190120115514812,3.7474240172351307,0,108591
2327.859626849793,0.5769013398702476,0.8282379256264465,3.8934746602210675,0,108592
2327.9004902898087,1.148842840440536,0.824789644635601,0.3004983501772489,0,108594
2327.9209220097036,1.135055114134342,0.8247661641910576,0.45037254238426794,0,108595
2327.9413538291265,1.1235985511566424,0.8258516099265972,0.5895033527437388,0,108596
2327.961785448555,1.1081536390033535,0.8241741203060758,0.7323811287201232,0,108597
2327.9822171677515,1.0926975052182222,0.8204484209241406,0.8494567591991716,0,108598
2328.0026489867087,1.0835483815756122,0.8215784132906869,0.9680882849606698,0,108599
2328.0230806054387,1.0810956970352121,0.8285233031192629,1.0807696103144813,0,108600
2328.0435123239367,1.0598359321626392,0.8217680761479729,1.1914803670597671,0,108601
2328.0639441421954,1.0480738802966663,0.8272556380321213,1.3554950575084832,0,108602
2328.08437576046,1.0399421657307735,0.8308864032805261,1.4725610948072378,0,108603
2328.104807478492,1.0184742866347432,0.8243033471666732,1.59993303742744,0,108604
2328.1456709136182,0.7669010615511256,0.8282556103951841,3.1794049384184984,0,108606
2328.166102630952,0.7430033876912927,0.8301363305954793,3.288564098500783,0,108607
2328.1865344482794,0.7141902840523914,0.8213864070082296,3.370854979110405,0,108608
2328.2069661651476,0.6978519246085295,0.8252248563105082,3.4489398566262004,0,108609
2328.227397782015,0.6785880659226089,0.8257712160277244,3.5271355590753455,0,108610
2328.247829598644,0.6518225430830618,0.8173138870440103,3.6015761526655856,0,108611
2328.2682613148136,0.6306523236525458,0.8313849322238259,3.7143587528866457,0,108612
2328.288693031216,0.610970773917657,0.8330881294907088,3.78698137465221,0,108613
2328.3091247471457,0.5883053809497666,0.8257602623116742,3.8474655290896034,0,108614
2328.3295564628497,0.5716530129334404,0.8302684286526719,3.916486910705637,0,108615
2328.3499881785538,0.5520088657338763,0.8273342425072386,3.975658552647396,0,108616
2328.3908515090225,1.0168933782618548,0.8246350455050638,1.6178239243460617,0,108618
2328.411283324029,0.9982234318467585,0.8245052054617541,1.7833767360205077,0,108619
2328.431715038794,0.9810467160933374,0.8223421083745514,1.9044122651197597,0,108620
2328.452146653566,0.96073705664377,0.8180870309546835,2.0216013523641307,0,108621
2328.472578467874,0.9551429642648833,0.8266710218654596,2.1409530498487577,0,108622
2328.4930101821737,0.9404673829700873,0.8243112562031805,2.2245210125514783,0,108623
2328.513441796247,0.9233803749280499,0.8244654210541402,2.3500249581829284,0,108624
2328.5338736100894,0.8962698032451958,0.8180627504508933,2.480261887618233,0,108625
2328.5543053236906,0.8879484644466664,0.8263578720533655,2.5817067542168344,0,108626
2328.574737037299,0.8722576805023767,0.8263823366476949,2.673001671762194,0,108627
2328.595168750442,0.8581945885936965,0.8274960333548969,2.7562935153171932,0,108628
2328.6156004635777,0.8471245794681488,0.8302079129496196,2.822907159018375,0,108629
2328.6360322764885,0.8237688742696351,0.8219499914180005,2.8953223892168882,0,108630
2328.656463889165,0.8099951118380022,0.825505734427178,2.9791298993571482,0,108631
2328.676895601602,0.7861767473839604,0.8190500420814566,3.057225234547116,0,108632
2328.6973274140473,0.7796973767226963,0.8278642907949814,3.122159761186335,0,108633
2328.7177590260253,0.7620020438442486,0.8288921325561518,3.203266462376751,0,108634
2328.738190737997,0.736670137836271,0.8269879590702123,3.3020699847135626,0,108635
2328.7586225497434,0.7097009168948816,0.8279589476408344,3.4112215154193133,0,108636
2328.7790542612565,0.6825677571039105,0.8228062572620087,3.5016133580114115,0,108637
2328.7994858727616,0.6613035684863314,0.8279366109773443,3.597969483332032,0,108638
2328.8199176838098,0.6336281318312257,0.825240329619194,3.687687578507966,0,108639
2328.840349394857,0.6127711923947865,0.8289069198439848,3.770036158529971,0,108640
2328.8812128162463,1.0078498364092128,0.8228586855701374,1.6791800035824307,0,108642
2328.901644526595,0.9905172680461581,0.8197597278272504,1.8010467239140324,0,108643
